# q = 1.8153361174005404e+01 m1 = 9.4778984268530453e-01 m2 = 5.2210157314695332e-02 chi1 = 9.3312665151825458e-01 chi2 = 4.2824963485893319e-02 lm = 21 Mtot = 2.7453213230060959e+02 distance = 7.9370079055085316e+03
#fHz   cexp_i_alpha(re im)   cexp_i_epsilon(re im)    cexp_i_betah(re im)
1.8212500000000000e+02  5.9161523046203328e+00  -7.6165180421274732e+00  2.6219865731795907e-02
1.8250000000000000e+02  5.9125080144414479e+00  -7.6343311389514259e+00  2.6184929182656826e-02
1.8287500000000000e+02  5.9088641346274384e+00  -7.6521334562084382e+00  2.6150188109809045e-02
1.8324999999999997e+02  5.9052177276484130e+00  -7.6699279558255915e+00  2.6115641535133891e-02
1.8362500000000000e+02  5.9015697706754064e+00  -7.6877136945329179e+00  2.6081286815893320e-02
1.8400000000000000e+02  5.8979235188362544e+00  -7.7054874568801104e+00  2.6047120276141613e-02
1.8437500000000000e+02  5.8942740396698765e+00  -7.7232541940345758e+00  2.6013141920759375e-02
1.8475000000000000e+02  5.8906243315606686e+00  -7.7410109463685952e+00  2.5979348214984998e-02
1.8512500000000003e+02  5.8869725643618693e+00  -7.7587595702417742e+00  2.5945737830503159e-02
1.8549999999999997e+02  5.8833231887074255e+00  -7.7764956575721875e+00  2.5912306527097421e-02
1.8587500000000000e+02  5.8796716238066118e+00  -7.7942238078175716e+00  2.5879054299421233e-02
1.8625000000000000e+02  5.8760178320626819e+00  -7.8119440889261389e+00  2.5845979061129218e-02
1.8662500000000000e+02  5.8723676824358355e+00  -7.8296506782528157e+00  2.5813075860887501e-02
1.8700000000000000e+02  5.8687144475634527e+00  -7.8473503152594750e+00  2.5780345852722139e-02
1.8737500000000003e+02  5.8650598159273795e+00  -7.8650413461253050e+00  2.5747786153341199e-02
1.8774999999999997e+02  5.8614081049319546e+00  -7.8827194954792406e+00  2.5715392537570731e-02
1.8812500000000000e+02  5.8577565622617911e+00  -7.9003875380069024e+00  2.5683164303314271e-02
1.8850000000000000e+02  5.8541046487632338e+00  -7.9180460411233202e+00  2.5651099684812259e-02
1.8887500000000000e+02  5.8504527911238418e+00  -7.9356946089838427e+00  2.5619196443113921e-02
1.8925000000000000e+02  5.8468023600790220e+00  -7.9533319043378317e+00  2.5587451853673546e-02
1.8962500000000003e+02  5.8431497408494772e+00  -7.9709615608942599e+00  2.5555865815415527e-02
1.8999999999999997e+02  5.8394996155623078e+00  -7.9885789393828652e+00  2.5524433891634103e-02
1.9037500000000000e+02  5.8358500276934882e+00  -8.0061860198042929e+00  2.5493155142891643e-02
1.9075000000000000e+02  5.8322004592272654e+00  -8.0237833476400979e+00  2.5462027904223521e-02
1.9112500000000000e+02  5.8285510962965255e+00  -8.0413707661547971e+00  2.5431050152082222e-02
1.9150000000000000e+02  5.8249018911418551e+00  -8.0589483516746867e+00  2.5400220005647622e-02
1.9187500000000003e+02  5.8212567009601308e+00  -8.0765122874070769e+00  2.5369533427020842e-02
1.9224999999999997e+02  5.8176104027068156e+00  -8.0940677092958975e+00  2.5338991367617459e-02
1.9262500000000000e+02  5.8139659281501217e+00  -8.1116117229263587e+00  2.5308590330150427e-02
1.9300000000000000e+02  5.8103218564803321e+00  -8.1291457729570045e+00  2.5278329265325340e-02
1.9337500000000000e+02  5.8066803938975200e+00  -8.1466676882238112e+00  2.5248205080022755e-02
1.9375000000000000e+02  5.8030387809550890e+00  -8.1641802474898224e+00  2.5218217538688737e-02
1.9412500000000003e+02  5.7993969844308717e+00  -8.1816835116378446e+00  2.5188364879464884e-02
1.9449999999999997e+02  5.7957591906367902e+00  -8.1991733355289789e+00  2.5158642873343955e-02
1.9487500000000000e+02  5.7921215544345879e+00  -8.2166535795849462e+00  2.5129051999809485e-02
1.9525000000000000e+02  5.7884860219274445e+00  -8.2341223314952039e+00  2.5099589362321525e-02
1.9562500000000000e+02  5.7848505614098240e+00  -8.2515816436597174e+00  2.5070254442477201e-02
1.9600000000000000e+02  5.7812184117394168e+00  -8.2690283151525357e+00  2.5041043578759112e-02
1.9637500000000003e+02  5.7775879795062135e+00  -8.2864639612862536e+00  2.5011956022074122e-02
1.9674999999999997e+02  5.7739570515512906e+00  -8.3038908147439763e+00  2.4982991448895871e-02
1.9712500000000000e+02  5.7703299076712655e+00  -8.3213046370166683e+00  2.4954145571520821e-02
1.9750000000000000e+02  5.7667021871666790e+00  -8.3387098007581599e+00  2.4925419431691759e-02
1.9787500000000000e+02  5.7630794138197965e+00  -8.3561008277212530e+00  2.4896807961789936e-02
1.9825000000000000e+02  5.7594572500965961e+00  -8.3734820670960559e+00  2.4868312245321680e-02
1.9862500000000003e+02  5.7558375639397967e+00  -8.3908516837792622e+00  2.4839929512092303e-02
1.9899999999999997e+02  5.7522190344883990e+00  -8.4082110202854228e+00  2.4811659017103700e-02
1.9937500000000000e+02  5.7486009917045005e+00  -8.4255607703610877e+00  2.4783499635023624e-02
1.9975000000000000e+02  5.7449875785049151e+00  -8.4428968318260900e+00  2.4755447154392204e-02
2.0012500000000000e+02  5.7413753857201426e+00  -8.4602226276750265e+00  2.4727502231303260e-02
2.0050000000000000e+02  5.7377666500500126e+00  -8.4775359550468377e+00  2.4699661895984687e-02
2.0087499999999997e+02  5.7341575943762679e+00  -8.4948406030490133e+00  2.4671927120543561e-02
2.0124999999999997e+02  5.7305512750720382e+00  -8.5121335519047108e+00  2.4644294427040313e-02
2.0162500000000000e+02  5.7269494738807127e+00  -8.5294130519412867e+00  2.4616761157192423e-02
2.0200000000000000e+02  5.7233474299118763e+00  -8.5466838718145439e+00  2.4589329022883421e-02
2.0237500000000000e+02  5.7197497838111246e+00  -8.5639414132886813e+00  2.4561993495543187e-02
2.0275000000000000e+02  5.7161540352552747e+00  -8.5811881924978124e+00  2.4534754827302448e-02
2.0312499999999997e+02  5.7125603388189887e+00  -8.5984240803963363e+00  2.4507611517326465e-02
2.0349999999999997e+02  5.7089686463523535e+00  -8.6156491497878527e+00  2.4480562217586609e-02
2.0387500000000000e+02  5.7053811017015326e+00  -8.6328612897761197e+00  2.4453604091893934e-02
2.0425000000000000e+02  5.7017938591741579e+00  -8.6500643559349193e+00  2.4426738425105732e-02
2.0462500000000000e+02  5.6982106494606510e+00  -8.6672546564545137e+00  2.4399961316012797e-02
2.0500000000000000e+02  5.6946296266445042e+00  -8.6844340545321579e+00  2.4373272715736582e-02
2.0537499999999997e+02  5.6910523102752704e+00  -8.7016010608713064e+00  2.4346670260060693e-02
2.0574999999999997e+02  5.6874758973657267e+00  -8.7187584916086536e+00  2.4320154621132666e-02
2.0612500000000000e+02  5.6839036618481682e+00  -8.7359031098153750e+00  2.4293722230068395e-02
2.0650000000000000e+02  5.6803333971449392e+00  -8.7530371372797973e+00  2.4267373381280922e-02
2.0687500000000000e+02  5.6767660220506029e+00  -8.7701596827139632e+00  2.4241106185481216e-02
2.0725000000000000e+02  5.6732026307342309e+00  -8.7872696801373529e+00  2.4214918632271449e-02
2.0762499999999997e+02  5.6696400887301284e+00  -8.8043702749339232e+00  2.4188811752827773e-02
2.0799999999999997e+02  5.6660808408453560e+00  -8.8214590557179147e+00  2.4162782605285274e-02
2.0837500000000000e+02  5.6625261526475148e+00  -8.8385347855916088e+00  2.4136829088694123e-02
2.0875000000000000e+02  5.6589729196177752e+00  -8.8556005796060262e+00  2.4110952281750801e-02
2.0912500000000000e+02  5.6554233603382791e+00  -8.8726542515375275e+00  2.4085149427315128e-02
2.0950000000000000e+02  5.6518762802702387e+00  -8.8896970140505012e+00  2.4059420259923799e-02
2.0987499999999997e+02  5.6483318112374583e+00  -8.9067287588243680e+00  2.4033763566895988e-02
2.1024999999999997e+02  5.6447913881478602e+00  -8.9237480799022819e+00  2.4008177186671496e-02
2.1062500000000000e+02  5.6412540101861222e+00  -8.9407559966683721e+00  2.3982660762472994e-02
2.1100000000000000e+02  5.6377186892101383e+00  -8.9577535156800643e+00  2.3957213953630877e-02
2.1137500000000000e+02  5.6341881400683613e+00  -8.9747379563176750e+00  2.3931833680845265e-02
2.1175000000000000e+02  5.6306597085981753e+00  -8.9917119837801245e+00  2.3906520872306169e-02
2.1212499999999997e+02  5.6271337096104359e+00  -9.0086753069200221e+00  2.3881274266734420e-02
2.1249999999999997e+02  5.6236124572025599e+00  -9.0256256440114182e+00  2.3856091106953553e-02
2.1287500000000000e+02  5.6200936874234708e+00  -9.0425652712561053e+00  2.3830972089722870e-02
2.1325000000000000e+02  5.6165786116084826e+00  -9.0594930047029827e+00  2.3805915311314280e-02
2.1362500000000000e+02  5.6130667965443850e+00  -9.0764092976052666e+00  2.3780920122183080e-02
2.1400000000000000e+02  5.6095578153735826e+00  -9.0933145967468096e+00  2.3755985886012052e-02
2.1437499999999997e+02  5.6060525012267410e+00  -9.1102080944725756e+00  2.3731111019584868e-02
2.1474999999999997e+02  5.6025493542397777e+00  -9.1270913055082019e+00  2.3706295737209615e-02
2.1512500000000000e+02  5.5990504530505296e+00  -9.1439621821669785e+00  2.3681537524597875e-02
2.1550000000000000e+02  5.5955564260468806e+00  -9.1608201204478590e+00  2.3656834982903427e-02
2.1587500000000000e+02  5.5920631251616033e+00  -9.1776692707454970e+00  2.3632190419421786e-02
2.1625000000000000e+02  5.5885750840214072e+00  -9.1945051415064363e+00  2.3607599450072073e-02
2.1662499999999997e+02  5.5850904582554746e+00  -9.2113295897930314e+00  2.3583062630578525e-02
2.1699999999999997e+02  5.5816082999713270e+00  -9.2281435801059715e+00  2.3558579845426957e-02
2.1737500000000000e+02  5.5781301163902031e+00  -9.2449456332117066e+00  2.3534149078814903e-02
2.1775000000000000e+02  5.5746546109668396e+00  -9.2617370604113560e+00  2.3509770514818534e-02
2.1812500000000000e+02  5.5711844879060974e+00  -9.2785151910678731e+00  2.3485441215421149e-02
2.1850000000000000e+02  5.5677167197721218e+00  -9.2952830589517852e+00  2.3461162750672029e-02
2.1887499999999997e+02  5.5642534783438267e+00  -9.3120385232063452e+00  2.3436932620012230e-02
2.1924999999999997e+02  5.5607919366754883e+00  -9.3287844176898300e+00  2.3412752275379159e-02
2.1962500000000000e+02  5.5573351073677566e+00  -9.3455177646552059e+00  2.3388618569859222e-02
2.2000000000000000e+02  5.5538827319557358e+00  -9.3622388416851994e+00  2.3364530947355130e-02
2.2037500000000000e+02  5.5504326888644995e+00  -9.3789497802326061e+00  2.3340490349518062e-02
2.2075000000000000e+02  5.5469857552369630e+00  -9.3956498269906845e+00  2.3316495430762585e-02
2.2112499999999997e+02  5.5435435416155272e+00  -9.4123373993582078e+00  2.3292544185886804e-02
2.2149999999999997e+02  5.5401046124017803e+00  -9.4290139458036393e+00  2.3268637051364529e-02
