# q = 1.8153361174005404e+01 m1 = 9.4778984268530453e-01 m2 = 5.2210157314695332e-02 chi1 = 9.3312665151825458e-01 chi2 = 4.2824963485893319e-02 lm = 33 Mtot = 2.7453213230060959e+02 distance = 7.9370079055085316e+03
#fHz   cexp_i_alpha(re im)   cexp_i_epsilon(re im)    cexp_i_betah(re im)
4.7749999999999993e+01  4.2438307614020943e+00  -1.0043324262573226e+00  3.7463302047999705e-02
4.7875000000000000e+01  4.2564992011573537e+00  -9.9522443884809020e-01  3.7352738447546614e-02
4.8000000000000000e+01  4.2690272586830629e+00  -9.8625291691986927e-01  3.7242738095918139e-02
4.8124999999999993e+01  4.2814153568042999e+00  -9.7741745649355449e-01  3.7133333683644298e-02
4.8250000000000000e+01  4.2936640499088812e+00  -9.6871752293152635e-01  3.7024556431599583e-02
4.8374999999999993e+01  4.3057738877440634e+00  -9.6015258612472998e-01  3.6916437039526066e-02
4.8500000000000000e+01  4.3177454214632149e+00  -9.5172211448544619e-01  3.6809005667187047e-02
4.8624999999999993e+01  4.3295792067240999e+00  -9.4342557186517162e-01  3.6702291931599393e-02
4.8749999999999993e+01  4.3412758292699154e+00  -9.3526239214702755e-01  3.6596324675916184e-02
4.8874999999999993e+01  4.3528358571977162e+00  -9.2723202663152060e-01  3.6491132430598094e-02
4.9000000000000000e+01  4.3642599717845139e+00  -9.1933381411910764e-01  3.6386742084080811e-02
4.9125000000000000e+01  4.3755486925688265e+00  -9.1156725390139215e-01  3.6283181736434841e-02
4.9249999999999993e+01  4.3867026848537236e+00  -9.0393170039799653e-01  3.6180477526548363e-02
4.9375000000000000e+01  4.3977226310318178e+00  -8.9642649091821358e-01  3.6078654904466476e-02
4.9499999999999993e+01  4.4086091606496236e+00  -8.8905101511680984e-01  3.5977739493775182e-02
4.9625000000000000e+01  4.4193629723938370e+00  -8.8180459383557031e-01  3.5877755686781809e-02
4.9749999999999993e+01  4.4299847638823229e+00  -8.7468654882506547e-01  3.5778727463797476e-02
4.9874999999999993e+01  4.4404752123988702e+00  -8.6769622187995799e-01  3.5680678695709317e-02
5.0000000000000000e+01  4.4508351110513953e+00  -8.6083283957807621e-01  3.5583631330111894e-02
5.0125000000000000e+01  4.4610651577910181e+00  -8.5409572285526281e-01  3.5487608221959684e-02
5.0250000000000000e+01  4.4711661144915844e+00  -8.4748412897722192e-01  3.5392631026224620e-02
5.0374999999999993e+01  4.4811388084304191e+00  -8.4099725005224668e-01  3.5298720084265593e-02
5.0500000000000000e+01  4.4909839796822766e+00  -8.3463436464468810e-01  3.5205896719765366e-02
5.0624999999999993e+01  4.5007025286248403e+00  -8.2839459186141706e-01  3.5114179490614884e-02
5.0874999999999993e+01  4.5197629866471845e+00  -8.1628123167509292e-01  3.4934142001251139e-02
5.1125000000000000e+01  4.5383271096644782e+00  -8.0465039252512538e-01  3.4758754578255030e-02
5.1375000000000000e+01  4.5564022649952252e+00  -7.9349485681670640e-01  3.4588152658859006e-02
5.1625000000000000e+01  4.5739959937446075e+00  -7.8280723091195936e-01  3.4422465124312435e-02
5.1875000000000000e+01  4.5911163216913318e+00  -7.7257963605250746e-01  3.4261808789490998e-02
5.2124999999999993e+01  4.6077715416569687e+00  -7.6280392455721113e-01  3.4106292639891150e-02
5.2374999999999993e+01  4.6239703385574682e+00  -7.5347155545320676e-01  3.3956015501561992e-02
5.2624999999999993e+01  4.6397216393173277e+00  -7.4457374361838546e-01  3.3811069592131010e-02
5.2874999999999993e+01  4.6550349369197015e+00  -7.3610113758004569e-01  3.3671532902130812e-02
5.3124999999999993e+01  4.6699198382678775e+00  -7.2804426899771402e-01  3.3537480116827438e-02
5.3375000000000000e+01  4.6843864312570700e+00  -7.2039318771410388e-01  3.3408973629787758e-02
5.3625000000000000e+01  4.6984450951481209e+00  -7.1313765029705101e-01  3.3286068186444584e-02
5.3875000000000000e+01  4.7121065650073213e+00  -7.0626705599491135e-01  3.3168808937314706e-02
5.4125000000000000e+01  4.7253818531507283e+00  -6.9977052489911662e-01  3.3057233547613203e-02
5.4374999999999993e+01  4.7382822659156529e+00  -6.9363688133431900e-01  3.2951371508124723e-02
5.4624999999999993e+01  4.7508193999314159e+00  -6.8785465764570297e-01  3.2851243794838579e-02
5.4874999999999993e+01  4.7630050997237969e+00  -6.8241213645954168e-01  3.2756863850980193e-02
5.5124999999999993e+01  4.7748514669232076e+00  -6.7729734163359856e-01  3.2668236497960038e-02
5.5374999999999993e+01  4.7863708394827018e+00  -6.7249805904926196e-01  3.2585357583654377e-02
5.5625000000000000e+01  4.7975756629894590e+00  -6.6800196475771445e-01  3.2508219081639173e-02
5.5875000000000000e+01  4.8084785876534406e+00  -6.6379652865485461e-01  3.2436803584172572e-02
5.6125000000000000e+01  4.8190923691332443e+00  -6.5986911329295506e-01  3.2371087840394677e-02
5.6375000000000000e+01  4.8294298831615876e+00  -6.5620695949782837e-01  3.2311040224068263e-02
5.6624999999999993e+01  4.8395040419802813e+00  -6.5279726967666196e-01  3.2256624063951196e-02
5.6874999999999993e+01  4.8493277978212612e+00  -6.4962720453735256e-01  3.2207795372025373e-02
5.7124999999999993e+01  4.8589140649869993e+00  -6.4668396079332258e-01  3.2164507034504700e-02
5.7374999999999993e+01  4.8682757625383033e+00  -6.4395472888096883e-01  3.2126701320027123e-02
5.7624999999999993e+01  4.8774256850982862e+00  -6.4142682168616405e-01  3.2094320052348892e-02
5.7875000000000000e+01  4.8863765382839315e+00  -6.3908763948138203e-01  3.2067297072575017e-02
5.8125000000000000e+01  4.8951408739478062e+00  -6.3692473454027931e-01  3.2045561851123401e-02
5.8375000000000000e+01  4.9037310594729480e+00  -6.3492584186980450e-01  3.2029041261805863e-02
5.8625000000000000e+01  4.9121592573960360e+00  -6.3307889966030118e-01  3.2017655265301939e-02
5.8874999999999993e+01  4.9204373799515508e+00  -6.3137209468148425e-01  3.2011319748695671e-02
5.9124999999999993e+01  4.9285770720560205e+00  -6.2979387937367859e-01  3.2009950027682720e-02
5.9374999999999993e+01  4.9365896844082515e+00  -6.2833299876594051e-01  3.2013456721314608e-02
5.9624999999999993e+01  4.9444862291619618e+00  -6.2697853472268417e-01  3.2021744736416627e-02
5.9874999999999993e+01  4.9522773970993361e+00  -6.2571988898722264e-01  3.2034720515009565e-02
6.0125000000000000e+01  4.9599734773797177e+00  -6.2454686315170305e-01  3.2052283086833250e-02
6.0375000000000000e+01  4.9675844153338256e+00  -6.2344960125994975e-01  3.2074333999005361e-02
6.0625000000000000e+01  4.9751197459385335e+00  -6.2241865609647595e-01  3.2100770925181911e-02
6.0875000000000000e+01  4.9825885781100681e+00  -6.2144500489588106e-01  3.2131488704404125e-02
6.1124999999999993e+01  4.9899996104829896e+00  -6.2052003371479714e-01  3.2166381687557942e-02
6.1374999999999993e+01  4.9973611323713705e+00  -6.1963553653706116e-01  3.2205344024996210e-02
6.1624999999999993e+01  5.0046809579872980e+00  -6.1878378076485152e-01  3.2248266391570544e-02
6.1874999999999993e+01  5.0119665322815914e+00  -6.1795740195587578e-01  3.2295042266909949e-02
6.2124999999999993e+01  5.0192247904720482e+00  -6.1714954359762197e-01  3.2345560758879274e-02
6.2375000000000000e+01  5.0264622785633337e+00  -6.1635373722009446e-01  3.2399712941937407e-02
6.2625000000000000e+01  5.0336851119794614e+00  -6.1556394355345079e-01  3.2457389616239077e-02
6.2874999999999993e+01  5.0408989783621649e+00  -6.1477454973779588e-01  3.2518481437091962e-02
6.3125000000000000e+01  5.0481091198633736e+00  -6.1398038691954460e-01  3.2582878290413793e-02
6.3374999999999993e+01  5.0553204367899420e+00  -6.1317662712998589e-01  3.2650472821237522e-02
6.3624999999999993e+01  5.0625373596945913e+00  -6.1235891048586621e-01  3.2721155728584590e-02
6.3874999999999993e+01  5.0697639546470832e+00  -6.1152324043571760e-01  3.2794819285017471e-02
6.4125000000000000e+01  5.0770040026033101e+00  -6.1066590478039728e-01  3.2871359174043560e-02
6.4375000000000000e+01  5.0842607101168680e+00  -6.0978376334296858e-01  3.2950665900592049e-02
6.4625000000000000e+01  5.0915372151834957e+00  -6.0887374481861878e-01  3.3032638914861405e-02
6.4875000000000000e+01  5.0988361177087667e+00  -6.0793331369241121e-01  3.3117173139908009e-02
6.5124999999999986e+01  5.1061597580831677e+00  -6.0696019312159510e-01  3.3204166470605055e-02
6.5375000000000000e+01  5.1135102124063954e+00  -6.0595236963023025e-01  3.3293519096483315e-02
6.5624999999999986e+01  5.1208892312487144e+00  -6.0490815394198494e-01  3.3385131732509898e-02
6.5875000000000000e+01  5.1282983021784325e+00  -6.0382611873383718e-01  3.3478906866852148e-02
6.6125000000000000e+01  5.1357386969202041e+00  -6.0270505168525856e-01  3.3574749441384354e-02
6.6375000000000000e+01  5.1432113644345350e+00  -6.0154406171432973e-01  3.3672564356515992e-02
6.6625000000000000e+01  5.1507170976016203e+00  -6.0034241318703740e-01  3.3772259706443146e-02
6.6875000000000000e+01  5.1582564759204841e+00  -5.9909958282753761e-01  3.3873745257246582e-02
6.7125000000000000e+01  5.1658298474862416e+00  -5.9781527756498098e-01  3.3976931924686461e-02
6.7374999999999986e+01  5.1734374297494767e+00  -5.9648933430963824e-01  3.4081733407948726e-02
6.7625000000000000e+01  5.1810792024335557e+00  -5.9512182633110866e-01  3.4188064057605813e-02
6.7874999999999986e+01  5.1887550722040521e+00  -5.9371289952382478e-01  3.4295841533309661e-02
6.8125000000000000e+01  5.1964646855024812e+00  -5.9226295837149046e-01  3.4404983480781672e-02
6.8375000000000000e+01  5.2042077626008174e+00  -5.9077233389868011e-01  3.4515412710865542e-02
6.8625000000000000e+01  5.2119836965635606e+00  -5.8924168217363215e-01  3.4627050661454245e-02
6.8875000000000000e+01  5.2197917980541817e+00  -5.8767174095311780e-01  3.4739821216087180e-02
6.9125000000000000e+01  5.2276315099855895e+00  -5.8606311637291775e-01  3.4853653445209826e-02
6.9375000000000000e+01  5.2355018604076227e+00  -5.8441682652305849e-01  3.4968473669778802e-02
6.9624999999999986e+01  5.2434019793087989e+00  -5.8273378789663255e-01  3.5084212713666393e-02
6.9875000000000000e+01  5.2513309654491183e+00  -5.8101494768766981e-01  3.5200803732315572e-02
7.0124999999999986e+01  5.2592877846506330e+00  -5.7926138479314426e-01  3.5318180790086764e-02
7.0375000000000000e+01  5.2672713078605531e+00  -5.7747427194928758e-01  3.5436279340886723e-02
7.0625000000000000e+01  5.2752804231355341e+00  -5.7565476446374664e-01  3.5555037479491250e-02
7.0875000000000000e+01  5.2833140411333153e+00  -5.7380399474930410e-01  3.5674395787599976e-02
7.1125000000000000e+01  5.2913708268041004e+00  -5.7192333876545165e-01  3.5794294259352648e-02
7.1375000000000000e+01  5.2994497127942406e+00  -5.7001390611320257e-01  3.5914677911272459e-02
7.1625000000000000e+01  5.3075493425281000e+00  -5.6807709309049192e-01  3.6035490605392462e-02
7.1874999999999986e+01  5.3156684837152204e+00  -5.6611417202668601e-01  3.6156679436654626e-02
7.2124999999999986e+01  5.3238059356914338e+00  -5.6412638330058007e-01  3.6278193558652125e-02
7.2374999999999986e+01  5.3319603421902215e+00  -5.6211512120890372e-01  3.6399982342978858e-02
7.2625000000000000e+01  5.3401303342580455e+00  -5.6008179203425934e-01  3.6521996802286259e-02
7.2875000000000000e+01  5.3483148219780503e+00  -5.5802752446146275e-01  3.6644192010053651e-02
7.3125000000000000e+01  5.3565123879108016e+00  -5.5595377169610716e-01  3.6766521658357330e-02
7.3375000000000000e+01  5.3647218243779413e+00  -5.5386177810458381e-01  3.6888942733446624e-02
7.3625000000000000e+01  5.3729417945303188e+00  -5.5175291563366047e-01  3.7011412585663088e-02
7.3875000000000000e+01  5.3811710195723306e+00  -5.4962849796796709e-01  3.7133890445710117e-02
7.4124999999999986e+01  5.3894083156660466e+00  -5.4748974392201077e-01  3.7256337567999634e-02
7.4375000000000000e+01  5.3976524917907911e+00  -5.4533787880928442e-01  3.7378716378778307e-02
7.4625000000000000e+01  5.4059022497849778e+00  -5.4317423360804540e-01  3.7500989812072984e-02
7.4875000000000000e+01  5.4141564359397858e+00  -5.4099999531617060e-01  3.7623123003631825e-02
7.5125000000000000e+01  5.4224138874657424e+00  -5.3881635930251992e-01  3.7745082161580040e-02
7.5375000000000000e+01  5.4306733041429984e+00  -5.3662465661568781e-01  3.7866833834916257e-02
7.5625000000000000e+01  5.4389337302481202e+00  -5.3442587591771362e-01  3.7988347700795955e-02
7.5874999999999986e+01  5.4471939326464813e+00  -5.3222128041512073e-01  3.8109592887208457e-02
7.6125000000000000e+01  5.4554529164399064e+00  -5.3001189636777024e-01  3.8230540862854337e-02
7.6374999999999986e+01  5.4637094965741282e+00  -5.2779893799779165e-01  3.8351163126354601e-02
7.6625000000000000e+01  5.4719627431847266e+00  -5.2558336580857912e-01  3.8471433412142549e-02
7.6875000000000000e+01  5.4802115567848606e+00  -5.2336630789312366e-01  3.8591325596396824e-02
7.7125000000000000e+01  5.4884550186359400e+00  -5.2114871248780403e-01  3.8710815280365816e-02
7.7375000000000000e+01  5.4966919557908591e+00  -5.1893177925815381e-01  3.8829877972973978e-02
7.7625000000000000e+01  5.5049216671294241e+00  -5.1671623945167910e-01  3.8948491885419309e-02
7.7875000000000000e+01  5.5131431015291943e+00  -5.1450317072848328e-01  3.9066634747036845e-02
7.8124999999999986e+01  5.5213554049024580e+00  -5.1229345480676480e-01  3.9184285838879528e-02
7.8375000000000000e+01  5.5295576481804476e+00  -5.1008804714103961e-01  3.9301425025555885e-02
7.8624999999999986e+01  5.5377489963175002e+00  -5.0788780939836720e-01  3.9418033263446582e-02
7.8875000000000000e+01  5.5459287936423021e+00  -5.0569342490394442e-01  3.9534092679393437e-02
7.9125000000000000e+01  5.5540960138415159e+00  -5.0350594375057511e-01  3.9649585278929159e-02
7.9375000000000000e+01  5.5622499343806258e+00  -5.0132611439365427e-01  3.9764494559661710e-02
7.9625000000000000e+01  5.5703898719457126e+00  -4.9915464588541303e-01  3.9878804759688448e-02
7.9875000000000000e+01  5.5785150758479212e+00  -4.9699231350310891e-01  3.9992500681782388e-02
8.0125000000000000e+01  5.5866248457031409e+00  -4.9483984214263721e-01  4.0105567899265122e-02
8.0374999999999986e+01  5.5947184809750992e+00  -4.9269795632279045e-01  4.0217992660822516e-02
8.0625000000000000e+01  5.6027953726384512e+00  -4.9056728938630290e-01  4.0329761948708021e-02
8.0874999999999986e+01  5.6108547494873546e+00  -4.8844863482243728e-01  4.0440863293503847e-02
8.1125000000000000e+01  5.6188961328201374e+00  -4.8634249586653722e-01  4.0551285009864338e-02
8.1375000000000000e+01  5.6269189815365745e+00  -4.8424943709471613e-01  4.0661015909182696e-02
8.1625000000000000e+01  5.6349224545243546e+00  -4.8217031972641244e-01  4.0770045472965810e-02
8.1875000000000000e+01  5.6429063221322027e+00  -4.8010539891631954e-01  4.0878363642624024e-02
8.2125000000000000e+01  5.6508698911472077e+00  -4.7805538846152285e-01  4.0985961027277709e-02
8.2375000000000000e+01  5.6588126276319501e+00  -4.7602084395232858e-01  4.1092828771405777e-02
8.2624999999999986e+01  5.6667341092146692e+00  -4.7400221005977317e-01  4.1198958440627438e-02
8.2875000000000000e+01  5.6746338740616142e+00  -4.7199997010093320e-01  4.1304342126484650e-02
8.3124999999999986e+01  5.6825113936425602e+00  -4.7001467299047883e-01  4.1408972548877647e-02
8.3375000000000000e+01  5.6903662348409316e+00  -4.6804677274896322e-01  4.1512842808015427e-02
8.3625000000000000e+01  5.6981981026285125e+00  -4.6609658629021933e-01  4.1615946185412880e-02
8.3875000000000000e+01  5.7060063500958922e+00  -4.6416477844969872e-01  4.1718277198081792e-02
8.4125000000000000e+01  5.7137909308804593e+00  -4.6225141920649992e-01  4.1819829432333727e-02
8.4375000000000000e+01  5.7215511990854706e+00  -4.6035717159010847e-01  4.1920598380664822e-02
8.4625000000000000e+01  5.7292868726694417e+00  -4.5848233809386452e-01  4.2020579082111348e-02
8.4874999999999986e+01  5.7369977220044328e+00  -4.5662716898337630e-01  4.2119766764114219e-02
8.5125000000000000e+01  5.7446832924016817e+00  -4.5479213688800924e-01  4.2218157797754473e-02
8.5374999999999986e+01  5.7523432917005772e+00  -4.5297755322909428e-01  4.2315748457887430e-02
8.5625000000000000e+01  5.7599775173211487e+00  -4.5118364044425840e-01  4.2412535037031220e-02
8.5875000000000000e+01  5.7675856214523309e+00  -4.4941076433670446e-01  4.2508514764470665e-02
8.6125000000000000e+01  5.7751672994921099e+00  -4.4765924760878928e-01  4.2603685116349273e-02
8.6375000000000000e+01  5.7827223476010774e+00  -4.4592931294264249e-01  4.2698043490110853e-02
8.6625000000000000e+01  5.7902505217408606e+00  -4.4422122247431561e-01  4.2791587798765220e-02
8.6875000000000000e+01  5.7977516202469852e+00  -4.4253519610806258e-01  4.2884316085746062e-02
8.7124999999999986e+01  5.8052254415157565e+00  -4.4087145338385758e-01  4.2976226711306777e-02
8.7375000000000000e+01  5.8126717132117172e+00  -4.3923028350213977e-01  4.3067318762898307e-02
8.7624999999999986e+01  5.8200901845539423e+00  -4.3761195403571707e-01  4.3157591588850824e-02
8.7875000000000000e+01  5.8274807970843039e+00  -4.3601654205424101e-01  4.3247043698891645e-02
8.8125000000000000e+01  5.8348434472460058e+00  -4.3444416896893534e-01  4.3335674081733874e-02
8.8375000000000000e+01  5.8421777441708862e+00  -4.3289524004299551e-01  4.3423483907899754e-02
8.8625000000000000e+01  5.8494836298085238e+00  -4.3136983112533089e-01  4.3510472522409291e-02
8.8875000000000000e+01  5.8567610492132367e+00  -4.2986801474731173e-01  4.3596639439633836e-02
8.9125000000000000e+01  5.8640097674928793e+00  -4.2839004111949119e-01  4.3681985714664584e-02
8.9374999999999986e+01  5.8712297599208698e+00  -4.2693595238965543e-01  4.3766511137625891e-02
8.9625000000000000e+01  5.8784207787134175e+00  -4.2550601100339502e-01  4.3850217450405592e-02
8.9874999999999986e+01  5.8855828433895852e+00  -4.2410021488271177e-01  4.3933104564859667e-02
9.0125000000000000e+01  5.8927157303716609e+00  -4.2271880205185264e-01  4.4015174589568731e-02
9.0375000000000000e+01  5.8998194997528506e+00  -4.2136172986907949e-01  4.4096427498068191e-02
9.0625000000000000e+01  5.9068939175387998e+00  -4.2002924618975301e-01  4.4176866011009529e-02
9.0875000000000000e+01  5.9139389832528853e+00  -4.1872136780693436e-01  4.4256491049987218e-02
9.1125000000000000e+01  5.9209546958824744e+00  -4.1743811183984070e-01  4.4335303681892410e-02
9.1375000000000000e+01  5.9279408486804321e+00  -4.1617969854608416e-01  4.4413307143603219e-02
9.1624999999999986e+01  5.9348975043815990e+00  -4.1494608161977986e-01  4.4490502304677146e-02
9.1875000000000000e+01  5.9418245343914569e+00  -4.1373740365875200e-01  4.4566892097506014e-02
9.2124999999999986e+01  5.9487219552179038e+00  -4.1255366365573831e-01  4.4642478186365929e-02
9.2375000000000000e+01  5.9555897126962432e+00  -4.1139493025724327e-01  4.4717263136890215e-02
9.2625000000000000e+01  5.9624276957168840e+00  -4.1026132818884609e-01  4.4791250356529963e-02
9.2875000000000000e+01  5.9692360728065204e+00  -4.0915270566670614e-01  4.4864440297888684e-02
9.3125000000000000e+01  5.9760146342768348e+00  -4.0806928446166513e-01  4.4936837837179965e-02
9.3374999999999986e+01  5.9827634705419932e+00  -4.0701098962553584e-01  4.5008444602787696e-02
9.3625000000000000e+01  5.9894825788705264e+00  -4.0597783808255139e-01  4.5079263418679960e-02
9.3874999999999986e+01  5.9961719142136332e+00  -4.0496988839563342e-01  4.5149297799354747e-02
9.4125000000000000e+01  6.0028314347204246e+00  -4.0398719579898446e-01  4.5218551416573813e-02
9.4374999999999986e+01  6.0094612342679481e+00  -4.0302968127370775e-01  4.5287026336096770e-02
9.4624999999999986e+01  6.0160613016056601e+00  -4.0209736950647512e-01  4.5354726093187525e-02
9.4875000000000000e+01  6.0226316193209870e+00  -4.0119029111495097e-01  4.5421654472003546e-02
9.5125000000000000e+01  6.0291721903216509e+00  -4.0030845648887858e-01  4.5487815140327105e-02
9.5375000000000000e+01  6.0356831504858999e+00  -3.9945174452425025e-01  4.5553209982922845e-02
9.5624999999999986e+01  6.0421644227712523e+00  -3.9862024429689091e-01  4.5617844032278983e-02
9.5875000000000000e+01  6.0486160363291299e+00  -3.9781393984022362e-01  4.5681720961294775e-02
9.6124999999999986e+01  6.0550381165290457e+00  -3.9703272001682288e-01  4.5744843066773129e-02
9.6375000000000000e+01  6.0614305749182424e+00  -3.9627668474686928e-01  4.5807216032211662e-02
9.6624999999999986e+01  6.0677935336070723e+00  -3.9554572584654490e-01  4.5868842405925918e-02
9.6874999999999986e+01  6.0741270551572946e+00  -3.9483979382241374e-01  4.5929725716243243e-02
9.7125000000000000e+01  6.0804311306957892e+00  -3.9415890960246625e-01  4.5989870779006604e-02
9.7375000000000000e+01  6.0867058491501913e+00  -3.9350299740398365e-01  4.6049280893204717e-02
9.7625000000000000e+01  6.0929512227298881e+00  -3.9287205708614881e-01  4.6107960755537115e-02
9.7874999999999986e+01  6.0991673744737112e+00  -3.9226597894369242e-01  4.6165913212425289e-02
9.8125000000000000e+01  6.1053543172122202e+00  -3.9168476198756519e-01  4.6223143130516099e-02
9.8374999999999986e+01  6.1115120954300401e+00  -3.9112837385514432e-01  4.6279654932401479e-02
9.8625000000000000e+01  6.1176407463084219e+00  -3.9059678928165420e-01  4.6335453291747701e-02
9.8874999999999986e+01  6.1237404595822760e+00  -3.9008983226265137e-01  4.6390540007596792e-02
9.9124999999999986e+01  6.1298111787991161e+00  -3.8960756977339095e-01  4.6444921689809203e-02
9.9375000000000000e+01  6.1358530777290481e+00  -3.8914984136677688e-01  4.6498600514443385e-02
9.9625000000000000e+01  6.1418661361630740e+00  -3.8871667802131737e-01  4.6551582603085812e-02
9.9875000000000000e+01  6.1478504702837711e+00  -3.8830797594793864e-01  4.6603871397281109e-02
1.0012499999999999e+02  6.1538061710457308e+00  -3.8792365617060653e-01  4.6655470878040617e-02
1.0037500000000000e+02  6.1597332843775892e+00  -3.8756368407061581e-01  4.6706386062205028e-02
1.0062499999999999e+02  6.1656319138584275e+00  -3.8722796801738024e-01  4.6756620776480969e-02
1.0087500000000000e+02  6.1715020865043657e+00  -3.8691649187456711e-01  4.6806180634790959e-02
1.0112500000000000e+02  6.1773439681602627e+00  -3.8662910236063697e-01  4.6855068122349387e-02
1.0137499999999999e+02  6.1831576371874055e+00  -3.8636573247225225e-01  4.6903287731713331e-02
1.0162500000000000e+02  6.1889430797449263e+00  -3.8612640613765770e-01  4.6950846288720101e-02
1.0187500000000000e+02  6.1947005231914209e+00  -3.8591090909603398e-01  4.6997744789496060e-02
1.0212500000000000e+02  6.2004299428687082e+00  -3.8571927578248610e-01  4.7043990477148606e-02
1.0237499999999999e+02  6.2061314784838366e+00  -3.8555137829851249e-01  4.7089586550171335e-02
1.0262500000000000e+02  6.2118052403303743e+00  -3.8540711770113933e-01  4.7134536931535034e-02
1.0287499999999999e+02  6.2174512784503078e+00  -3.8528645444358300e-01  4.7178847194036755e-02
1.0312500000000000e+02  6.2230697225980665e+00  -3.8518927021805860e-01  4.7222520803630236e-02
1.0337500000000000e+02  6.2286606144064187e+00  -3.8511553362319262e-01  4.7265563709680818e-02
1.0362499999999999e+02  6.2342240953349402e+00  -3.8506511464867188e-01  4.7307979086646176e-02
1.0387500000000000e+02  6.2397602329157191e+00  -3.8503795618148473e-01  4.7349772249193560e-02
1.0412500000000000e+02  6.2452691937341092e+00  -3.8503390326896936e-01  4.7390945564042941e-02
1.0437500000000000e+02  6.2507509693297383e+00  -3.8505297366114100e-01  4.7431506753046332e-02
1.0462499999999999e+02  6.2562057207646609e+00  -3.8509501771866583e-01  4.7471458394514679e-02
1.0487500000000000e+02  6.2616336019878238e+00  -3.8515989275822538e-01  4.7510803137595994e-02
1.0512499999999999e+02  6.2670346026475832e+00  -3.8524761818902498e-01  4.7549549054580753e-02
1.0537500000000000e+02  6.2724088615550260e+00  -3.8535806613628409e-01  4.7587699409427635e-02
1.0562500000000000e+02  6.2777565166354101e+00  -3.8549110953571475e-01  4.7625257392052471e-02
1.0587499999999999e+02  6.2830776262453591e+00  -3.8564669979061605e-01  4.7662228989362794e-02
1.0612500000000000e+02  6.2883723516293752e+00  -3.8582468669933867e-01  4.7698616500876423e-02
1.0637500000000001e+02  6.2936407355686930e+00  -3.8602503691314638e-01  4.7734426579873500e-02
1.0662500000000000e+02  6.2988828858198351e+00  -3.8624765289771767e-01  4.7769663557459416e-02
1.0687499999999999e+02  6.3040989475086837e+00  -3.8649240018131925e-01  4.7804330243638650e-02
1.0712500000000000e+02  6.3092889867912154e+00  -3.8675922216960812e-01  4.7838432576085041e-02
1.0737499999999999e+02  6.3144531214527575e+00  -3.8704801125861010e-01  4.7871974457151426e-02
1.0762500000000000e+02  6.3195914596559879e+00  -3.8735866928529550e-01  4.7904960160144373e-02
1.0787500000000000e+02  6.3247041288735213e+00  -3.8769107897589317e-01  4.7937393066192942e-02
1.0812499999999999e+02  6.3297912225544621e+00  -3.8804515657894401e-01  4.7969278036800754e-02
1.0837500000000000e+02  6.3348528167610718e+00  -3.8842083544906592e-01  4.8000620837682480e-02
1.0862500000000001e+02  6.3398890252466131e+00  -3.8881801169165175e-01  4.8031425533775242e-02
1.0887500000000000e+02  6.3448999749467063e+00  -3.8923656835269194e-01  4.8061695464660728e-02
1.0912499999999999e+02  6.3498857629335426e+00  -3.8967641789815710e-01  4.8091435428636170e-02
1.0937499999999999e+02  6.3548465270405154e+00  -3.9013743252017807e-01  4.8120648028335100e-02
1.0962499999999999e+02  6.3597823372026161e+00  -3.9061955136559323e-01  4.8149339510534836e-02
1.0987500000000000e+02  6.3646932919289485e+00  -3.9112268533543526e-01  4.8177514703440269e-02
1.1012500000000000e+02  6.3695795100133505e+00  -3.9164672526588973e-01  4.8205177258138679e-02
1.1037499999999999e+02  6.3744411274987263e+00  -3.9219154492387043e-01  4.8232329613902836e-02
1.1062500000000000e+02  6.3792782119264562e+00  -3.9275708563004663e-01  4.8258978469899426e-02
1.1087500000000001e+02  6.3840908975091217e+00  -3.9334322286672574e-01  4.8285126292510860e-02
1.1112500000000000e+02  6.3888792688513201e+00  -3.9394988102569028e-01  4.8310778829227047e-02
1.1137499999999999e+02  6.3936434519354064e+00  -3.9457694362188755e-01  4.8335938947692961e-02
1.1162499999999999e+02  6.3983835499219701e+00  -3.9522431664841573e-01  4.8360611061841773e-02
1.1187499999999999e+02  6.4030996755396243e+00  -3.9589189661329716e-01  4.8384798808602268e-02
1.1212500000000000e+02  6.4077919021241438e+00  -3.9657961885565518e-01  4.8408509179861274e-02
1.1237500000000000e+02  6.4124603949153416e+00  -3.9728732798068833e-01  4.8431741204867346e-02
1.1262499999999999e+02  6.4171052018016139e+00  -3.9801498435681459e-01  4.8454504275246474e-02
1.1287500000000000e+02  6.4217264657882556e+00  -3.9876245444906333e-01  4.8476799099042164e-02
1.1312500000000001e+02  6.4263242812666892e+00  -3.9952965265522256e-01  4.8498630889914490e-02
1.1337500000000000e+02  6.4308987598779650e+00  -4.0031647631107070e-01  4.8520003091325439e-02
1.1362499999999999e+02  6.4354500024734076e+00  -4.0112283336168542e-01  4.8540920316473224e-02
1.1387499999999999e+02  6.4399781077277121e+00  -4.0194863386135582e-01  4.8561387636955347e-02
1.1412499999999999e+02  6.4444832018790210e+00  -4.0279376062542882e-01  4.8581406253597872e-02
1.1437500000000000e+02  6.4489653763380286e+00  -4.0365813080107094e-01  4.8600982059191208e-02
1.1462500000000000e+02  6.4534247376629148e+00  -4.0454164655048652e-01  4.8620118913959946e-02
1.1487499999999999e+02  6.4578613958269635e+00  -4.0544420662844027e-01  4.8638819852107676e-02
1.1512500000000000e+02  6.4622754540793492e+00  -4.0636571638999719e-01  4.8657088942182236e-02
